congress,bill_number,bill_type,bill_subject
116,6822,hr,Medical tests and diagnostic methods
116,6822,hr,National and community service
116,6822,hr,Peace Corps
116,6822,hr,"Social work, volunteer service, charitable organizations"
116,6442,hr,Administrative law and regulatory procedures
116,6442,hr,Administrative remedies
116,6442,hr,Advisory bodies
116,6442,hr,Assault and harassment offenses
116,6442,hr,Cardiovascular and respiratory health
116,6442,hr,Child care and development
116,6442,hr,Civil actions and liability
116,6442,hr,Congressional agencies
116,6442,hr,Congressional officers and employees
116,6442,hr,Congressional oversight
116,6442,hr,Crime victims
116,6442,hr,Department of Labor
116,6442,hr,Domestic violence and child abuse
116,6442,hr,Emergency medical services and trauma care
116,6442,hr,Employee benefits and pensions
116,6442,hr,Employee leave
116,6442,hr,Employment discrimination and employee rights
116,6442,hr,Employment taxes
116,6442,hr,Executive agency funding and structure
116,6442,hr,Government Accountability Office (GAO)
116,6442,hr,"Government employee pay, benefits, personnel management"
116,6442,hr,Government studies and investigations
116,6442,hr,Government trust funds
116,6442,hr,Health care costs and insurance
116,6442,hr,Health care coverage and access
116,6442,hr,Health promotion and preventive care
116,6442,hr,Infectious and parasitic diseases
116,6442,hr,Labor-management relations
116,6442,hr,Medical tests and diagnostic methods
116,6442,hr,Mental health
116,6442,hr,Sex offenses
116,6442,hr,Social Security Administration
116,6442,hr,Unemployment
116,6442,hr,Wages and earnings
116,5125,hr,Administrative law and regulatory procedures
116,5125,hr,Asia
116,5125,hr,Aviation and airports
116,5125,hr,China
116,5125,hr,Congressional oversight
116,5125,hr,Department of Homeland Security
116,5125,hr,Foreign and international corporations
116,5125,hr,Homeland security
116,5125,hr,"Intelligence activities, surveillance, classified information"
116,5125,hr,"Military procurement, research, weapons development"
116,5125,hr,Public contracts and procurement
116,4906,hr,Accounting and auditing
116,4906,hr,Business records
116,4906,hr,Digestive and metabolic diseases
116,4906,hr,"Drug safety, medical device, and laboratory regulation"
116,4906,hr,Fraud offenses and financial crimes
116,4906,hr,Health care costs and insurance
116,4906,hr,Health programs administration and funding
116,4906,hr,Inflation and prices
116,4906,hr,Medicare
116,4906,hr,Prescription drugs
116,3725,hr,Conflicts and wars
116,3725,hr,Congressional oversight
116,3725,hr,District of Columbia
116,3725,hr,Government studies and investigations
116,3725,hr,Historic sites and heritage areas
116,3725,hr,Maryland
116,3725,hr,Military history
116,3725,hr,"Parks, recreation areas, trails"
116,3725,hr,U.S. history
116,3725,hr,Virginia
116,2133,hr,Appropriations
116,2133,hr,District of Columbia
116,2133,hr,State and local courts
116,8941,hr,Civil actions and liability
116,8941,hr,Correctional facilities and imprisonment
116,8941,hr,Criminal procedure and sentencing
116,8941,hr,Law enforcement administration and funding
116,8941,hr,Voting rights
116,7268,hr,Civil actions and liability
116,7268,hr,Correctional facilities and imprisonment
116,7268,hr,"Criminal investigation, prosecution, interrogation"
116,7268,hr,Detention of persons
116,7268,hr,Emergency medical services and trauma care
116,7268,hr,Employment and training programs
116,7268,hr,Government studies and investigations
116,7268,hr,Health care quality
116,7268,hr,Law enforcement administration and funding
116,7268,hr,Law enforcement officers
116,1722,hr,Appropriations
116,1722,hr,Congressional oversight
116,1722,hr,Department of Veterans Affairs
116,1722,hr,"Government buildings, facilities, and property"
116,1722,hr,Health facilities and institutions
116,1722,hr,Veterans' medical care
116,7345,hr,Congressional oversight
116,7345,hr,Crime prevention
116,7345,hr,"Diplomacy, foreign officials, Americans abroad"
116,7345,hr,Government information and archives
116,7345,hr,Government studies and investigations
116,7345,hr,Hate crimes
116,7345,hr,"Intelligence activities, surveillance, classified information"
116,7345,hr,International organizations and cooperation
116,7345,hr,Internet and video services
116,7345,hr,"Internet, web applications, social media"
116,7345,hr,Political movements and philosophies
116,7345,hr,Public contracts and procurement
116,7345,hr,Racial and ethnic relations
116,7345,hr,Research administration and funding
116,7345,hr,Sanctions
116,7345,hr,Terrorism
116,7345,hr,Violent crime
116,538,hr,Congressional oversight
116,538,hr,Executive Office of the President
116,538,hr,Federal officials
116,538,hr,"Government employee pay, benefits, personnel management"
116,538,hr,Government studies and investigations
116,538,hr,"Intelligence activities, surveillance, classified information"
116,538,hr,"Presidents and presidential powers, Vice Presidents"
116,3606,hr,Computers and information technology
116,3606,hr,Firearms and explosives
116,3606,hr,Minority education
116,3606,hr,Minority employment
116,3606,hr,National Aeronautics and Space Administration
116,3606,hr,Research administration and funding
116,3606,hr,Retail and wholesale trades
116,3606,hr,Space flight and exploration
116,3606,hr,Student aid and college costs
116,3606,hr,"Teaching, teachers, curricula"
116,3606,hr,Women's education
116,3606,hr,Women's employment
116,927,hr,Building construction
116,927,hr,Community life and organization
116,927,hr,Congressional oversight
116,927,hr,Housing and community development funding
116,927,hr,Housing supply and affordability
116,927,hr,Land use and conservation
116,927,hr,Performance measurement
116,927,hr,Public transit
116,927,hr,Real estate business
116,927,hr,Regional and metropolitan planning
116,7137,hr,Criminal justice information and records
116,7137,hr,Emergency medical services and trauma care
116,7137,hr,Employment and training programs
116,7137,hr,Evidence and witnesses
116,7137,hr,Government information and archives
116,7137,hr,Health personnel
116,7137,hr,Law enforcement administration and funding
116,7137,hr,Law enforcement officers
116,7137,hr,Licensing and registrations
116,7137,hr,Mental health
116,7137,hr,State and local government operations
116,4973,hr,Administrative law and regulatory procedures
116,4973,hr,Administrative remedies
116,4973,hr,Advanced technology and technological innovations
116,4973,hr,Asia
116,4973,hr,China
116,4973,hr,Computers and information technology
116,4973,hr,Federal Communications Commission (FCC)
116,4973,hr,Foreign and international corporations
116,4973,hr,Government information and archives
116,4973,hr,Government lending and loan guarantees
116,4973,hr,Homeland security
116,4973,hr,Technology assessment
116,4973,hr,Telephone and wireless communication
116,1845,hr,"Drug safety, medical device, and laboratory regulation"
116,1845,hr,Health information and medical records
116,1845,hr,Prescription drugs
116,1133,hr,Administrative law and regulatory procedures
116,1133,hr,Department of Veterans Affairs
116,1133,hr,"Government employee pay, benefits, personnel management"
116,1133,hr,Health personnel
116,1133,hr,Labor-management relations
116,1133,hr,Veterans' medical care
116,7599,hr,Alternative and renewable resources
116,7599,hr,Congressional oversight
116,7599,hr,Defense spending
116,7599,hr,Energy efficiency and conservation
116,7599,hr,Fires
116,6787,hr,Administrative law and regulatory procedures
116,6787,hr,Appropriations
116,6787,hr,Cardiovascular and respiratory health
116,6787,hr,Department of Homeland Security
116,6787,hr,Department of the Treasury
116,6787,hr,Disability assistance
116,6787,hr,Disaster relief and insurance
116,6787,hr,Emergency medical services and trauma care
116,6787,hr,Employee benefits and pensions
116,6787,hr,Employment taxes
116,6787,hr,Government trust funds
116,6787,hr,Income tax exclusion
116,6787,hr,Infectious and parasitic diseases
116,6787,hr,Social security and elderly assistance
116,6787,hr,"Tax administration and collection, taxpayers"
116,7971,hr,Advisory bodies
116,7971,hr,Cardiovascular and respiratory health
116,7971,hr,Department of Health and Human Services
116,7971,hr,"Drug safety, medical device, and laboratory regulation"
116,7971,hr,Emergency medical services and trauma care
116,7971,hr,Food and Drug Administration (FDA)
116,7971,hr,Government information and archives
116,7971,hr,Immunology and vaccination
116,7971,hr,Infectious and parasitic diseases
116,7971,hr,Licensing and registrations
116,7971,hr,Medical research
116,7971,hr,Public participation and lobbying
116,3997,hr,Asia
116,3997,hr,China
116,3997,hr,"Criminal investigation, prosecution, interrogation"
116,3997,hr,Employee hiring
116,3997,hr,Europe
116,3997,hr,"Government employee pay, benefits, personnel management"
116,3997,hr,"Government ethics and transparency, public corruption"
116,3997,hr,Government information and archives
116,3997,hr,"Intelligence activities, surveillance, classified information"
116,3997,hr,Iran
116,3997,hr,Middle East
116,3997,hr,North Korea
116,3997,hr,Russia
116,2475,hr,Government information and archives
116,2475,hr,Government lending and loan guarantees
116,2475,hr,Public transit
116,2475,hr,Roads and highways
116,2475,hr,Transportation programs funding
116,2322,hr,Finance and Financial Sector
116,2322,hr,Minority and disadvantaged businesses
116,2322,hr,Public contracts and procurement
116,2322,hr,Small business
116,2322,hr,Wages and earnings
116,7690,hr,Appropriations
116,7690,hr,Cardiovascular and respiratory health
116,7690,hr,Congressional oversight
116,7690,hr,Department of Agriculture
116,7690,hr,Economic performance and conditions
116,7690,hr,Emergency medical services and trauma care
116,7690,hr,Executive agency funding and structure
116,7690,hr,"Forests, forestry, trees"
116,7690,hr,Infectious and parasitic diseases
116,6631,hr,Cardiovascular and respiratory health
116,6631,hr,Department of Labor
116,6631,hr,Emergency medical services and trauma care
116,6631,hr,Executive agency funding and structure
116,6631,hr,Government information and archives
116,6631,hr,Health promotion and preventive care
116,6631,hr,Immunology and vaccination
116,6631,hr,Infectious and parasitic diseases
116,6631,hr,Worker safety and health
116,6298,hr,Blood and blood diseases
116,6298,hr,Cardiovascular and respiratory health
116,6298,hr,Child health
116,6298,hr,Emergency medical services and trauma care
116,6298,hr,Food assistance and relief
116,6298,hr,Government information and archives
116,6298,hr,Health programs administration and funding
116,6298,hr,Infectious and parasitic diseases
116,6298,hr,Intergovernmental relations
116,6298,hr,Medical tests and diagnostic methods
116,6298,hr,Nutrition and diet
116,6298,hr,Poverty and welfare assistance
116,6298,hr,State and local government operations
116,6298,hr,Women's health
116,4455,hr,Health care costs and insurance
116,4455,hr,Medicare
116,4455,hr,Prescription drugs
116,4455,hr,Product development and innovation
116,9023,hr,Administrative remedies
116,9023,hr,Disaster relief and insurance
116,9023,hr,Judicial review and appeals
116,9023,hr,Military operations and strategy
116,9023,hr,Military personnel and dependents
116,9023,hr,"Tax administration and collection, taxpayers"
116,4080,hr,Criminal procedure and sentencing
116,4080,hr,Firearms and explosives
116,4080,hr,Government studies and investigations
116,3022,hr,Health care costs and insurance
116,3022,hr,Health programs administration and funding
116,3022,hr,Hospital care
116,3022,hr,Medicaid
116,3022,hr,State and local government operations
116,1744,hr,Electric power generation and transmission
116,1744,hr,Energy research
116,1744,hr,"Energy storage, supplies, demand"
116,1744,hr,Public utilities and utility rates
116,1744,hr,State and local government operations
116,138,hr,Congressional elections
116,138,hr,"Elections, voting, political campaign regulation"
116,138,hr,Postal service
116,138,hr,State and local government operations
116,2248,hr,Administrative law and regulatory procedures
116,2248,hr,Congressional oversight
